URL,License,Title,Author(s),PDF
http://arxiv.org/abs/2212.09747v1,creativecommons.org/licenses/by/4.0/,Do CoNLL-2003 Named Entity Taggers Still Work Well in 2023?,Shuheng Liu and Alan Ritter,http://arxiv.org/pdf/2212.09747v1
http://arxiv.org/abs/2204.02531v1,creativecommons.org/licenses/by/4.0/,Improving Zero-Shot Event Extraction via Sentence Simplification,Sneha Mehta and Huzefa Rangwala and Naren Ramakrishnan,http://arxiv.org/pdf/2204.02531v1
http://arxiv.org/abs/2202.11844v3,creativecommons.org/licenses/by/4.0/,First is Better Than Last for Language Data Influence,Chih-Kuan Yeh and Ankur Taly and Mukund Sundararajan and Frederick Liu and Pradeep Ravikumar,http://arxiv.org/pdf/2202.11844v3
http://arxiv.org/abs/2212.12017v3,creativecommons.org/licenses/by/4.0/,OPT-IML: Scaling Language Model Instruction Meta Learning through the Lens of Generalization,Srinivasan Iyer and Xi Victoria Lin and Ramakanth Pasunuru and Todor Mihaylov and Daniel Simig and Ping Yu and Kurt Shuster and Tianlu Wang and Qing Liu and Punit Singh Koura and Xian Li and Brian O'Horo and Gabriel Pereyra and Jeff Wang and Christopher Dewan and Asli Celikyilmaz and Luke Zettlemoyer and Ves Stoyanov,http://arxiv.org/pdf/2212.12017v3
http://arxiv.org/abs/2006.07698v2,creativecommons.org/publicdomain/zero/1.0/,Transferring Monolingual Model to Low-Resource Language: The Case of Tigrinya,Abrhalei Tela and Abraham Woubie and Ville Hautamaki,http://arxiv.org/pdf/2006.07698v2
http://arxiv.org/abs/2109.06327v2,creativecommons.org/publicdomain/zero/1.0/,Evaluating Transferability of BERT Models on Uralic Languages,Judit Ács and Dániel Lévai and András Kornai,http://arxiv.org/pdf/2109.06327v2
http://arxiv.org/abs/2205.06885v1,creativecommons.org/publicdomain/zero/1.0/,PathologyBERT -- Pre-trained Vs. A New Transformer Language Model for Pathology Domain,Thiago Santos and Amara Tariq and Susmita Das and Kavyasree Vayalpati and Geoffrey H. Smith and Hari Trivedi and Imon Banerjee,http://arxiv.org/pdf/2205.06885v1
http://arxiv.org/abs/2209.10583v1,creativecommons.org/publicdomain/zero/1.0/,Representing Affect Information in Word Embeddings,Yuhan Zhang and Wenqi Chen and Ruihan Zhang and Xiajie Zhang,http://arxiv.org/pdf/2209.10583v1
http://arxiv.org/abs/2204.04748v1,creativecommons.org/publicdomain/zero/1.0/,Breaking Character: Are Subwords Good Enough for MRLs After All?,Omri Keren and Tal Avinari and Reut Tsarfaty and Omer Levy,http://arxiv.org/pdf/2204.04748v1
http://arxiv.org/abs/1912.13415v1,creativecommons.org/publicdomain/zero/1.0/,End-to-end Named Entity Recognition and Relation Extraction using Pre-trained Language Models,John Giorgi and Xindi Wang and Nicola Sahar and Won Young Shin and Gary D. Bader and Bo Wang,http://arxiv.org/pdf/1912.13415v1
http://arxiv.org/abs/2011.08724v2,creativecommons.org/publicdomain/zero/1.0/,Multi-SQL: An extensible multi-model data query language,Yu Yan and Nan Jiang and Hongzhi Wang and Yutong Wang and Chang Liu and Yuzhuo Wang,http://arxiv.org/pdf/2011.08724v2
http://arxiv.org/abs/2302.00083v1,creativecommons.org/publicdomain/zero/1.0/,In-Context Retrieval-Augmented Language Models,Ori Ram and Yoav Levine and Itay Dalmedigos and Dor Muhlgay and Amnon Shashua and Kevin Leyton-Brown and Yoav Shoham,http://arxiv.org/pdf/2302.00083v1
http://arxiv.org/abs/2303.10131v1,creativecommons.org/publicdomain/zero/1.0/,She Elicits Requirements and He Tests: Software Engineering Gender Bias in Large Language Models,Christoph Treude and Hideaki Hata,http://arxiv.org/pdf/2303.10131v1
http://arxiv.org/abs/2004.13819v1,creativecommons.org/publicdomain/zero/1.0/,Neural Machine Translation for Low-Resourced Indian Languages,Himanshu Choudhary and Shivansh Rao and Rajesh Rohilla,http://arxiv.org/pdf/2004.13819v1
http://arxiv.org/abs/2104.04670v5,creativecommons.org/publicdomain/zero/1.0/,Adapting Language Models for Zero-shot Learning by Meta-tuning on Dataset and Prompt Collections,Ruiqi Zhong and Kristy Lee and Zheng Zhang and Dan Klein,http://arxiv.org/pdf/2104.04670v5
http://arxiv.org/abs/2108.02170v1,creativecommons.org/publicdomain/zero/1.0/,Curriculum learning for language modeling,Daniel Campos,http://arxiv.org/pdf/2108.02170v1
http://arxiv.org/abs/2209.10792v2,creativecommons.org/publicdomain/zero/1.0/,Deep Learning Based Page Creation for Improving E-Commerce Organic Search Traffic,Cheng Jie and Da Xu and Zigeng Wang and Wei Shen,http://arxiv.org/pdf/2209.10792v2
http://arxiv.org/abs/1810.08606v1,creativecommons.org/publicdomain/zero/1.0/,An Exploration of Dropout with RNNs for Natural Language Inference,Amit Gajbhiye and Sardar Jaf and Noura Al Moubayed and A. Stephen McGough and Steven Bradley,http://arxiv.org/pdf/1810.08606v1
http://arxiv.org/abs/2302.13344v1,creativecommons.org/publicdomain/zero/1.0/,Tailoring Language Generation Models under Total Variation Distance,Haozhe Ji and Pei Ke and Zhipeng Hu and Rongsheng Zhang and Minlie Huang,http://arxiv.org/pdf/2302.13344v1
http://arxiv.org/abs/2203.01104v4,creativecommons.org/publicdomain/zero/1.0/,Parameter-Efficient Mixture-of-Experts Architecture for Pre-trained Language Models,Ze-Feng Gao and Peiyu Liu and Wayne Xin Zhao and Zhong-Yi Lu and Ji-Rong Wen,http://arxiv.org/pdf/2203.01104v4
http://arxiv.org/abs/2204.10624v1,creativecommons.org/publicdomain/zero/1.0/,Learning Functional Distributional Semantics with Visual Data,Yinhong Liu and Guy Emerson,http://arxiv.org/pdf/2204.10624v1
http://arxiv.org/abs/2301.05226v1,creativecommons.org/publicdomain/zero/1.0/,"See, Think, Confirm: Interactive Prompting Between Vision and Language Models for Knowledge-based Visual Reasoning",Zhenfang Chen and Qinhong Zhou and Yikang Shen and Yining Hong and Hao Zhang and Chuang Gan,http://arxiv.org/pdf/2301.05226v1
http://arxiv.org/abs/2001.08896v5,creativecommons.org/publicdomain/zero/1.0/,Compressing Language Models using Doped Kronecker Products,Urmish Thakker and Paul N. Whatmough and Zhi-Gang Liu and Matthew Mattina and Jesse Beu,http://arxiv.org/pdf/2001.08896v5
http://arxiv.org/abs/2006.03659v4,creativecommons.org/publicdomain/zero/1.0/,DeCLUTR: Deep Contrastive Learning for Unsupervised Textual Representations,John Giorgi and Osvald Nitski and Bo Wang and Gary Bader,http://arxiv.org/pdf/2006.03659v4
http://arxiv.org/abs/2206.04575v1,creativecommons.org/publicdomain/zero/1.0/,Transformer based Urdu Handwritten Text Optical Character Reader,Mohammad Daniyal Shaiq and Musa Dildar Ahmed Cheema and Ali Kamal,http://arxiv.org/pdf/2206.04575v1
http://arxiv.org/abs/2212.10179v1,creativecommons.org/publicdomain/zero/1.0/,Toward Human-Like Evaluation for Natural Language Generation with Error Analysis,Qingyu Lu and Liang Ding and Liping Xie and Kanjian Zhang and Derek F. Wong and Dacheng Tao,http://arxiv.org/pdf/2212.10179v1
http://arxiv.org/abs/2107.00157v5,creativecommons.org/publicdomain/zero/1.0/,Cross-Lingual Transfer Learning for Statistical Type Inference,Zhiming Li and Xiaofei Xie and Haoliang Li and Zhengzi Xu and Yi Li and Yang Liu,http://arxiv.org/pdf/2107.00157v5
http://arxiv.org/abs/2302.14338v3,creativecommons.org/publicdomain/zero/1.0/,Turning a CLIP Model into a Scene Text Detector,Wenwen Yu and Yuliang Liu and Wei Hua and Deqiang Jiang and Bo Ren and Xiang Bai,http://arxiv.org/pdf/2302.14338v3
http://arxiv.org/abs/2211.10435v2,creativecommons.org/publicdomain/zero/1.0/,PAL: Program-aided Language Models,Luyu Gao and Aman Madaan and Shuyan Zhou and Uri Alon and Pengfei Liu and Yiming Yang and Jamie Callan and Graham Neubig,http://arxiv.org/pdf/2211.10435v2
http://arxiv.org/abs/2109.11314v1,creativecommons.org/publicdomain/zero/1.0/,ParaShoot: A Hebrew Question Answering Dataset,Omri Keren and Omer Levy,http://arxiv.org/pdf/2109.11314v1
http://arxiv.org/abs/2301.09072v1,creativecommons.org/publicdomain/zero/1.0/,ContraBERT: Enhancing Code Pre-trained Models via Contrastive Learning,Shangqing Liu and Bozhi Wu and Xiaofei Xie and Guozhu Meng and Yang Liu,http://arxiv.org/pdf/2301.09072v1
http://arxiv.org/abs/2302.08901v1,creativecommons.org/publicdomain/zero/1.0/,Exploring External Knowledge for Accurate modeling of Visual and Language Problems,Xuewen Yang,http://arxiv.org/pdf/2302.08901v1
http://arxiv.org/abs/2303.13809v1,creativecommons.org/publicdomain/zero/1.0/,Error Analysis Prompting Enables Human-Like Translation Evaluation in Large Language Models: A Case Study on ChatGPT,Qingyu Lu and Baopu Qiu and Liang Ding and Liping Xie and Dacheng Tao,http://arxiv.org/pdf/2303.13809v1
http://arxiv.org/abs/2103.03493v1,creativecommons.org/publicdomain/zero/1.0/,Causal Attention for Vision-Language Tasks,Xu Yang and Hanwang Zhang and Guojun Qi and Jianfei Cai,http://arxiv.org/pdf/2103.03493v1
http://arxiv.org/abs/2207.07039v3,creativecommons.org/publicdomain/zero/1.0/,Convolutional Bypasses Are Better Vision Transformer Adapters,Shibo Jie and Zhi-Hong Deng,http://arxiv.org/pdf/2207.07039v3
http://arxiv.org/abs/2109.13348v2,creativecommons.org/publicdomain/zero/1.0/,Evaluating Biomedical BERT Models for Vocabulary Alignment at Scale in the UMLS Metathesaurus,Goonmeet Bajaj and Vinh Nguyen and Thilini Wijesiriwardene and Hong Yung Yip and Vishesh Javangula and Srinivasan Parthasarathy and Amit Sheth and Olivier Bodenreider,http://arxiv.org/pdf/2109.13348v2
http://arxiv.org/abs/2010.04823v1,creativecommons.org/publicdomain/zero/1.0/,On some representations of context-free languages,Krasimir Yordzhev,http://arxiv.org/pdf/2010.04823v1
http://arxiv.org/abs/2303.09062v1,creativecommons.org/publicdomain/zero/1.0/,Knowledge Transfer for Pseudo-code Generation from Low Resource Programming Language,Ankita Sontakke and Kanika Kalra and Manasi Patwardhan and Lovekesh Vig and Raveendra Kumar Medicherla and Ravindra Naik and Shrishti Pradhan,http://arxiv.org/pdf/2303.09062v1
http://arxiv.org/abs/2205.08514v2,creativecommons.org/publicdomain/zero/1.0/,Recovering Private Text in Federated Learning of Language Models,Samyak Gupta and Yangsibo Huang and Zexuan Zhong and Tianyu Gao and Kai Li and Danqi Chen,http://arxiv.org/pdf/2205.08514v2
http://arxiv.org/abs/2210.05549v1,creativecommons.org/publicdomain/zero/1.0/,Continual Training of Language Models for Few-Shot Learning,Zixuan Ke and Haowei Lin and Yijia Shao and Hu Xu and Lei Shu and Bing Liu,http://arxiv.org/pdf/2210.05549v1
http://arxiv.org/abs/2006.06434v1,creativecommons.org/publicdomain/zero/1.0/,TableQA: a Large-Scale Chinese Text-to-SQL Dataset for Table-Aware SQL Generation,Ningyuan Sun and Xuefeng Yang and Yunfeng Liu,http://arxiv.org/pdf/2006.06434v1
http://arxiv.org/abs/2205.00484v1,creativecommons.org/publicdomain/zero/1.0/,Dynamic Programming in Rank Space: Scaling Structured Inference with Low-Rank HMMs and PCFGs,Songlin Yang and Wei Liu and Kewei Tu,http://arxiv.org/pdf/2205.00484v1
http://arxiv.org/abs/2207.14157v1,creativecommons.org/publicdomain/zero/1.0/,A Hazard Analysis Framework for Code Synthesis Large Language Models,Heidy Khlaaf and Pamela Mishkin and Joshua Achiam and Gretchen Krueger and Miles Brundage,http://arxiv.org/pdf/2207.14157v1
http://arxiv.org/abs/1909.09491v1,creativecommons.org/publicdomain/zero/1.0/,A simple discriminative training method for machine translation with large-scale features,Tian Xia and Shaodan Zhai and Shaojun Wang,http://arxiv.org/pdf/1909.09491v1
http://arxiv.org/abs/2101.00434v2,creativecommons.org/publicdomain/zero/1.0/,Coreference Resolution without Span Representations,Yuval Kirstain and Ori Ram and Omer Levy,http://arxiv.org/pdf/2101.00434v2
http://arxiv.org/abs/2210.02441v3,creativecommons.org/publicdomain/zero/1.0/,Ask Me Anything: A simple strategy for prompting language models,Simran Arora and Avanika Narayan and Mayee F. Chen and Laurel Orr and Neel Guha and Kush Bhatia and Ines Chami and Frederic Sala and Christopher Ré,http://arxiv.org/pdf/2210.02441v3
http://arxiv.org/abs/1912.03334v1,creativecommons.org/publicdomain/zero/1.0/,Explaining Sequence-Level Knowledge Distillation as Data-Augmentation for Neural Machine Translation,Mitchell A. Gordon and Kevin Duh,http://arxiv.org/pdf/1912.03334v1
http://arxiv.org/abs/2201.05337v2,creativecommons.org/publicdomain/zero/1.0/,A Survey of Controllable Text Generation using Transformer-based Pre-trained Language Models,Hanqing Zhang and Haolin Song and Shaoyu Li and Ming Zhou and Dawei Song,http://arxiv.org/pdf/2201.05337v2
http://arxiv.org/abs/2304.09433v2,creativecommons.org/publicdomain/zero/1.0/,Language Models Enable Simple Systems for Generating Structured Views of Heterogeneous Data Lakes,Simran Arora and Brandon Yang and Sabri Eyuboglu and Avanika Narayan and Andrew Hojel and Immanuel Trummer and Christopher Ré,http://arxiv.org/pdf/2304.09433v2
http://arxiv.org/abs/2004.05986v3,creativecommons.org/publicdomain/zero/1.0/,CLUE: A Chinese Language Understanding Evaluation Benchmark,Liang Xu and Hai Hu and Xuanwei Zhang and Lu Li and Chenjie Cao and Yudong Li and Yechen Xu and Kai Sun and Dian Yu and Cong Yu and Yin Tian and Qianqian Dong and Weitang Liu and Bo Shi and Yiming Cui and Junyi Li and Jun Zeng and Rongzhao Wang and Weijian Xie and Yanting Li and Yina Patterson and Zuoyu Tian and Yiwen Zhang and He Zhou and Shaoweihua Liu and Zhe Zhao and Qipeng Zhao and Cong Yue and Xinrui Zhang and Zhengliang Yang and Kyle Richardson and Zhenzhong Lan,http://arxiv.org/pdf/2004.05986v3
http://arxiv.org/abs/2110.05287v1,creativecommons.org/publicdomain/zero/1.0/,TEET! Tunisian Dataset for Toxic Speech Detection,Slim Gharbi and Heger Arfaoui and Hatem Haddad and Mayssa Kchaou,http://arxiv.org/pdf/2110.05287v1
http://arxiv.org/abs/2203.15754v1,creativecommons.org/publicdomain/zero/1.0/,Evaluating Prompts Across Multiple Choice Tasks In a Zero-Shot Setting,Gabriel Orlanski,http://arxiv.org/pdf/2203.15754v1
http://arxiv.org/abs/2210.09304v1,creativecommons.org/publicdomain/zero/1.0/,Non-Contrastive Learning Meets Language-Image Pre-Training,Jinghao Zhou and Li Dong and Zhe Gan and Lijuan Wang and Furu Wei,http://arxiv.org/pdf/2210.09304v1
http://arxiv.org/abs/2209.09444v3,creativecommons.org/publicdomain/zero/1.0/,Vega-MT: The JD Explore Academy Translation System for WMT22,Changtong Zan and Keqin Peng and Liang Ding and Baopu Qiu and Boan Liu and Shwai He and Qingyu Lu and Zheng Zhang and Chuang Liu and Weifeng Liu and Yibing Zhan and Dacheng Tao,http://arxiv.org/pdf/2209.09444v3
http://arxiv.org/abs/2304.11276v1,creativecommons.org/publicdomain/zero/1.0/,The Role of AI in Human-AI Creative Writing for Hong Kong Secondary Students,Hengky Susanto and David James Woo and Kai Guo,http://arxiv.org/pdf/2304.11276v1
http://arxiv.org/abs/2212.09656v1,creativecommons.org/publicdomain/zero/1.0/,Visconde: Multi-document QA with GPT-3 and Neural Reranking,Jayr Pereira and Robson Fidalgo and Roberto Lotufo and Rodrigo Nogueira,http://arxiv.org/pdf/2212.09656v1
http://arxiv.org/abs/2205.09911v2,creativecommons.org/publicdomain/zero/1.0/,Can Foundation Models Wrangle Your Data?,Avanika Narayan and Ines Chami and Laurel Orr and Simran Arora and Christopher Ré,http://arxiv.org/pdf/2205.09911v2
http://arxiv.org/abs/2103.14620v2,creativecommons.org/publicdomain/zero/1.0/,LiGCN: Label-interpretable Graph Convolutional Networks for Multi-label Text Classification,Irene Li and Aosong Feng and Hao Wu and Tianxiao Li and Toyotaro Suzumura and Ruihai Dong,http://arxiv.org/pdf/2103.14620v2
http://arxiv.org/abs/1803.10299v3,creativecommons.org/publicdomain/zero/1.0/,Multi-Modal Data Augmentation for End-to-End ASR,Adithya Renduchintala and Shuoyang Ding and Matthew Wiesner and Shinji Watanabe,http://arxiv.org/pdf/1803.10299v3
http://arxiv.org/abs/2211.07855v1,creativecommons.org/publicdomain/zero/1.0/,Relationship of the language distance to English ability of a country,Cao Xinxin and Lei Xiaolan and Murtadha Ahmed,http://arxiv.org/pdf/2211.07855v1
http://arxiv.org/abs/1908.01841v2,creativecommons.org/publicdomain/zero/1.0/,DLGNet: A Transformer-based Model for Dialogue Response Generation,Oluwatobi Olabiyi and Erik T. Mueller,http://arxiv.org/pdf/1908.01841v2
http://arxiv.org/abs/2207.11716v1,creativecommons.org/publicdomain/zero/1.0/,A Cognitive Study on Semantic Similarity Analysis of Large Corpora: A Transformer-based Approach,Praneeth Nemani and Satyanarayana Vollala,http://arxiv.org/pdf/2207.11716v1
http://arxiv.org/abs/2202.13871v2,creativecommons.org/publicdomain/zero/1.0/,Wastewater Pipe Rating Model Using Natural Language Processing,Sai Nethra Betgeri and Shashank Reddy Vadyala and Dr. John C. Mattews and Dr. Hongfang Lu,http://arxiv.org/pdf/2202.13871v2
http://arxiv.org/abs/2109.12997v1,creativecommons.org/publicdomain/zero/1.0/,Benchmarking the Status of Default Pseudorandom Number Generators in Common Programming Languages,Nils van den Honert and Diederick Vermetten and Anna V. Kononova,http://arxiv.org/pdf/2109.12997v1
http://arxiv.org/abs/1212.6183v1,creativecommons.org/licenses/by-nc-sa/3.0/,The Buffered π-Calculus: A Model for Concurrent Languages,Xiaojie Deng and Yu Zhang and Yuxin Deng and Farong Zhong,http://arxiv.org/pdf/1212.6183v1
http://arxiv.org/abs/2304.11406v1,creativecommons.org/licenses/by-nc-sa/4.0/,LaMP: When Large Language Models Meet Personalization,Alireza Salemi and Sheshera Mysore and Michael Bendersky and Hamed Zamani,http://arxiv.org/pdf/2304.11406v1
http://arxiv.org/abs/1810.12387v1,creativecommons.org/licenses/by-nc-sa/4.0/,Language Modeling with Sparse Product of Sememe Experts,Yihong Gu and Jun Yan and Hao Zhu and Zhiyuan Liu and Ruobing Xie and Maosong Sun and Fen Lin and Leyu Lin,http://arxiv.org/pdf/1810.12387v1
http://arxiv.org/abs/2303.01229v1,creativecommons.org/licenses/by-nc-sa/4.0/,Almanac: Knowledge-Grounded Language Models for Clinical Medicine,Cyril Zakka and Akash Chaurasia and Rohan Shad and William Hiesinger,http://arxiv.org/pdf/2303.01229v1
http://arxiv.org/abs/2006.02144v1,creativecommons.org/licenses/by-nc-sa/4.0/,Transfer Learning for British Sign Language Modelling,Boris Mocialov and Graham Turner and Helen Hastie,http://arxiv.org/pdf/2006.02144v1
